episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
62,100,-1.33175099206349,0.8850402428058224,False,0,0,2,timeout
63,100,-2.2790426587301567,0.8832701623202107,False,0,0,3,timeout
64,100,-5.3396676587301615,0.8815036219955703,False,0,0,6,timeout
65,100,0.6458928571428567,0.8797406147515792,False,0,0,0,timeout
66,50,-6.675580357142858,0.877981133522076,False,0,0,2,enemy_collision
67,100,0.6323214285714283,0.8762251712550319,False,0,0,0,timeout
68,100,0.6404315476190475,0.8744727209125218,False,0,0,0,timeout
69,100,-1.3461607142857137,0.8727237754706968,False,0,0,2,timeout
70,100,-0.33082837301587303,0.8709783279197554,False,0,0,1,timeout
71,88,-6.556443452380952,0.8692363712639158,False,0,0,2,enemy_collision
72,100,-2.331954365079365,0.867497898521388,False,0,0,3,timeout
73,100,-3.2841567460317473,0.8657629027243453,False,0,0,4,timeout
74,63,-4.610009920634921,0.8640313769188966,False,0,0,0,enemy_collision
75,49,-7.6569543650793666,0.8623033141650589,False,0,0,3,enemy_collision
76,100,-3.28126488095238,0.8605787075367288,False,0,0,4,timeout
77,100,0.6331101190476184,0.8588575501216553,False,0,0,0,timeout
78,100,0.6610515873015875,0.857139835021412,False,0,0,0,timeout
79,57,-10.609429563492064,0.8554255553513692,False,0,0,6,enemy_collision
80,100,0.6305902777777774,0.8537147042406664,False,0,0,0,timeout
81,100,0.6322867063492055,0.8520072748321851,False,0,0,0,timeout
82,100,0.6333432539682535,0.8503032602825207,False,0,0,0,timeout
83,100,-3.2717162698412716,0.8486026537619556,False,0,0,4,timeout
84,32,-4.788690476190475,0.8469054484544317,False,0,0,0,enemy_collision
85,100,-3.331304563492062,0.8452116375575228,False,0,0,4,timeout
86,100,-0.30280753968253943,0.8435212142824078,False,0,0,1,timeout
87,100,-0.38754464285714346,0.841834171853843,False,0,0,1,timeout
88,72,-4.5338690476190475,0.8401505035101353,False,0,0,0,enemy_collision
89,58,-4.607757936507936,0.838470202503115,False,0,0,0,enemy_collision
