episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
105,100,4.798487103174601,0.8120378896731923,False,2,0,0,timeout
106,72,2.4153720238095193,0.8104138138938459,False,2,1,0,enemy_collision
107,100,6.647499999999998,0.8087929862660582,False,2,1,1,timeout
108,25,-0.7424702380952377,0.8071754002935261,False,2,0,0,enemy_collision
109,100,5.623303571428569,0.805561049492939,False,2,1,2,timeout
110,38,1.2511011904761924,0.8039499273939532,False,2,1,1,enemy_collision
111,8,-4.946458333333333,0.8023420275391653,False,0,0,0,enemy_collision
112,20,-4.882916666666667,0.800737343484087,False,0,0,0,enemy_collision
113,100,4.750238095238091,0.7991358687971188,False,2,0,0,timeout
114,24,-6.870922619047619,0.7975375970595246,False,0,0,2,enemy_collision
115,44,2.380828373015869,0.7959425218654056,False,2,1,0,enemy_collision
116,20,-4.870208333333333,0.7943506368216747,False,0,0,0,enemy_collision
117,100,7.8729522907647915,0.7927619355480314,False,2,1,0,timeout
118,100,7.748482142857132,0.7911764116769353,False,2,1,0,timeout
119,100,7.744712301587289,0.7895940588535815,False,2,1,0,timeout
120,100,1.7156687409812394,0.7880148707358743,False,2,0,3,timeout
121,68,2.5578688672438705,0.7864388409944025,False,2,1,0,enemy_collision
122,62,2.522083333333333,0.7848659633124138,False,2,1,0,enemy_collision
123,74,2.4860664682539646,0.783296231385789,False,2,1,0,enemy_collision
124,50,-0.6119791666666679,0.7817296389230174,False,2,0,0,enemy_collision
125,12,-2.888095238095237,0.7801661796451713,False,1,0,0,enemy_collision
126,100,0.6582756132756127,0.778605847285881,False,2,0,4,timeout
127,32,-4.859107142857143,0.7770486355913092,False,0,0,0,enemy_collision
128,98,2.752445436507929,0.7754945383201266,False,2,1,0,enemy_collision
129,92,-2.484712752525255,0.7739435492434863,False,2,0,2,enemy_collision
130,100,6.56842757936508,0.7723956621449993,False,2,1,1,timeout
131,65,1.468199404761907,0.7708508708207094,False,2,1,1,enemy_collision
132,27,-2.7485119047619038,0.769309169079068,False,1,0,0,enemy_collision
133,37,2.26987103174603,0.7677705507409098,False,2,1,0,enemy_collision
134,100,5.845208333333329,0.766235009639428,False,1,1,0,timeout
135,62,-2.4080952380952376,0.7647025396201492,False,1,0,0,enemy_collision
136,73,-2.3682142857142856,0.763173134540909,False,2,0,2,enemy_collision
137,85,-1.3429207251082218,0.7616467882718272,False,2,0,1,enemy_collision
138,100,3.912827380952381,0.7601234946952835,False,2,0,1,timeout
139,100,7.707366071428565,0.7586032477058929,False,2,1,0,timeout
140,18,-4.905833333333334,0.7570860412104812,False,0,0,0,enemy_collision
141,100,3.682835497835506,0.7555718691280602,False,2,0,1,timeout
142,100,3.7541765873015915,0.7540607253898041,False,2,0,1,timeout
143,39,-1.7274404761904747,0.7525526039390245,False,1,1,2,enemy_collision
144,32,-7.737500000000001,0.7510474987311464,False,0,0,3,enemy_collision
145,21,-5.874583333333334,0.7495454037336841,False,0,0,1,enemy_collision
146,44,-4.627083333333333,0.7480463129262167,False,0,0,0,enemy_collision
147,20,-4.9001785714285715,0.7465502203003642,False,0,0,0,enemy_collision
148,60,-0.5920238095238162,0.7450571198597635,False,2,0,0,enemy_collision
149,100,3.685192099567104,0.743567005620044,False,2,0,1,timeout
