episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
147,50,0.38982142857142854,0.7465502203003642,False,1,1,0,enemy_collision
148,43,-4.666875,0.7450571198597635,False,0,0,0,enemy_collision
149,100,0.7356249999999998,0.743567005620044,False,0,0,0,timeout
150,100,0.7745833333333337,0.7420798716088038,False,0,0,0,timeout
151,81,-13.409375000000002,0.7405957118655863,False,0,0,9,enemy_collision
152,100,0.7931250000000001,0.7391145204418551,False,0,0,0,timeout
153,100,0.7568750000000003,0.7376362914009714,False,0,0,0,timeout
154,79,-0.36607142857142794,0.7361610188181695,False,2,0,0,enemy_collision
155,55,-0.5430952380952379,0.7346886967805332,False,2,0,0,enemy_collision
156,68,-5.488958333333334,0.733219319386972,False,0,0,1,enemy_collision
157,8,-4.93625,0.7317528807481981,False,0,0,0,enemy_collision
158,57,-4.5531250000000005,0.7302893749867018,False,0,0,0,enemy_collision
159,19,-2.8518750000000006,0.7288287962367284,False,1,0,0,enemy_collision
160,21,-4.8568750000000005,0.727371138644255,False,0,0,0,enemy_collision
161,20,-4.842083333333334,0.7259163963669665,False,0,0,0,enemy_collision
162,100,2.852202380952381,0.7244645635742325,False,1,0,0,timeout
163,100,-0.23124999999999996,0.723015634447084,False,0,0,1,timeout
164,100,2.760416666666667,0.7215696031781899,False,1,0,0,timeout
165,100,0.7554166666666666,0.7201264639718334,False,0,0,0,timeout
166,100,0.7652083333333336,0.7186862110438897,False,0,0,0,timeout
167,19,-2.8502083333333337,0.717248838621802,False,1,0,0,enemy_collision
168,8,-4.938541666666667,0.7158143409445584,False,0,0,0,enemy_collision
169,74,0.49661706349206636,0.7143827122626694,False,1,1,0,enemy_collision
170,100,0.747083333333334,0.7129539468381441,False,0,0,0,timeout
171,44,-4.670208333333334,0.7115280389444678,False,0,0,0,enemy_collision
172,67,-3.5304166666666674,0.7101049828665789,False,1,0,1,enemy_collision
173,20,-4.858333333333333,0.7086847729008457,False,0,0,0,enemy_collision
174,32,-4.757083333333334,0.707267403355044,False,0,0,0,enemy_collision
175,100,2.818442460317461,0.705852868548334,False,1,0,0,timeout
176,31,-2.74327380952381,0.7044411628112373,False,1,0,0,enemy_collision
177,8,-4.937291666666667,0.7030322804856147,False,0,0,0,enemy_collision
178,31,-2.7787500000000005,0.7016262159246435,False,1,0,0,enemy_collision
179,74,-0.4815029761904741,0.7002229634927942,False,1,1,1,enemy_collision
180,100,0.7845833333333334,0.6988225175658086,False,0,0,0,timeout
181,100,0.8375,0.697424872530677,False,0,0,0,timeout
182,100,-3.2618749999999985,0.6960300227856157,False,0,0,4,timeout
183,80,-2.38485119047619,0.6946379627400444,False,1,0,0,enemy_collision
184,32,-2.7553869047619046,0.6932486868145643,False,1,0,0,enemy_collision
185,19,-2.88125,0.6918621894409351,False,1,0,0,enemy_collision
186,8,-4.939375,0.6904784650620532,False,0,0,0,enemy_collision
187,62,-2.5120833333333326,0.6890975081319292,False,1,0,0,enemy_collision
188,100,4.861959776334777,0.6877193131156653,False,2,0,0,timeout
189,7,-4.939166666666667,0.6863438744894339,False,0,0,0,enemy_collision
190,100,0.8122916666666664,0.684971186740455,False,0,0,0,timeout
191,32,-5.759791666666667,0.6836012443669741,False,0,0,1,enemy_collision
192,100,-1.3316765873015923,0.6822340418782402,False,1,1,7,timeout
193,100,2.8620982142857136,0.6808695737944838,False,1,0,0,timeout
194,8,-4.939583333333334,0.6795078346468948,False,0,0,0,enemy_collision
195,8,-2.9455952380952377,0.678148818977601,False,1,0,0,enemy_collision
196,19,-6.854374999999999,0.6767925213396458,False,0,0,2,enemy_collision
197,61,0.40000496031745847,0.6754389362969666,False,1,1,0,enemy_collision
198,100,5.67182539682539,0.6740880584243727,False,1,1,0,timeout
199,100,5.686309523809522,0.6727398823075239,False,1,1,0,timeout
200,100,-1.262916666666667,0.6713944025429088,False,0,0,2,timeout
201,9,-4.943125,0.670051613737823,False,0,0,0,enemy_collision
202,83,-2.343878968253967,0.6687115105103473,False,1,0,0,enemy_collision
203,7,-4.930208333333333,0.6673740874893266,False,0,0,0,enemy_collision
204,33,-4.761458333333334,0.6660393393143479,False,0,0,0,enemy_collision
205,19,-2.846339285714286,0.6647072606357192,False,1,0,0,enemy_collision
206,44,-4.687708333333334,0.6633778461144477,False,0,0,0,enemy_collision
207,100,0.810565476190475,0.6620510904222189,False,1,1,0,timeout
208,44,-7.679583333333333,0.6607269882413744,False,0,0,3,enemy_collision
209,8,-4.9402083333333335,0.6594055342648917,False,0,0,0,enemy_collision
210,96,-2.2282886904761883,0.6580867231963619,False,1,0,0,enemy_collision
211,8,-4.933541666666667,0.6567705497499692,False,0,0,0,enemy_collision
212,45,0.29654265873015895,0.6554570086504692,False,1,1,0,enemy_collision
213,42,-7.704166666666666,0.6541460946331682,False,1,0,5,enemy_collision
214,100,2.826191378066379,0.6528378024439019,False,1,0,0,timeout
215,33,-5.769166666666667,0.6515321268390141,False,0,0,1,enemy_collision
216,33,-6.730625,0.6502290625853361,False,0,0,2,enemy_collision
217,100,0.7975807178932209,0.6489286044601654,False,2,0,4,timeout
218,57,-5.609166666666667,0.6476307472512451,False,0,0,1,enemy_collision
219,100,-0.2600000000000007,0.6463354857567426,False,0,0,1,timeout
220,19,-2.8750000000000004,0.6450428147852291,False,1,0,0,enemy_collision
221,8,-4.938125,0.6437527291556586,False,0,0,0,enemy_collision
222,77,-2.3498313492063483,0.6424652236973473,False,1,0,0,enemy_collision
223,45,-4.675833333333334,0.6411802932499525,False,0,0,0,enemy_collision
224,33,-4.744791666666667,0.6398979326634526,False,0,0,0,enemy_collision
225,31,-0.7355753968253973,0.6386181367981257,False,2,0,0,enemy_collision
226,20,-4.860833333333334,0.6373409005245295,False,0,0,0,enemy_collision
227,30,-4.764166666666667,0.6360662187234805,False,0,0,0,enemy_collision
228,91,-2.335000000000001,0.6347940862860335,False,1,0,0,enemy_collision
229,67,-2.428249458874459,0.6335244981134615,False,1,0,0,enemy_collision
230,43,-2.6789583333333336,0.6322574491172346,False,1,0,0,enemy_collision
231,100,5.746011904761898,0.6309929342190002,False,1,1,0,timeout
232,100,2.8210380591630586,0.6297309483505622,False,1,0,0,timeout
233,33,-4.750625,0.6284714864538611,False,0,0,0,enemy_collision
234,31,-2.746428571428572,0.6272145434809534,False,1,0,0,enemy_collision
235,100,-7.190029761904764,0.6259601143939915,False,1,1,13,timeout
236,91,-11.383333333333333,0.6247081941652035,False,0,0,7,enemy_collision
237,99,-3.368839285714285,0.6234587777768731,False,1,1,4,enemy_collision
238,67,-3.5197916666666673,0.6222118602213194,False,1,0,1,enemy_collision
239,29,-2.782083333333334,0.6209674365008767,False,1,0,0,enemy_collision
240,68,-9.531458333333333,0.619725501627875,False,0,0,5,enemy_collision
241,21,-4.8481250000000005,0.6184860506246193,False,0,0,0,enemy_collision
242,60,0.33361607142856897,0.61724907852337,False,1,1,0,enemy_collision
243,20,-2.845699404761904,0.6160145803663232,False,1,0,0,enemy_collision
244,42,-4.7425,0.6147825512055906,False,1,0,2,enemy_collision
245,43,-3.70125,0.6135529861031793,False,1,0,1,enemy_collision
246,100,3.691028589466092,0.612325880130973,False,2,0,1,timeout
247,100,2.9061981421356435,0.611101228370711,False,1,0,0,timeout
248,71,0.4752480158730199,0.6098790259139696,False,1,1,0,enemy_collision
249,32,-2.7783928571428564,0.6086592678621416,False,1,0,0,enemy_collision
250,45,-10.697291666666667,0.6074419493264174,False,0,0,6,enemy_collision
251,100,0.7852083333333332,0.6062270654277645,False,0,0,0,timeout
252,81,-8.443958333333331,0.6050146112969089,False,0,0,4,enemy_collision
